Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
CINA ASU https:\/\/t.co\/zM1BsjAIHA,0,1,cina anjing hypertext transfer protocol over secure socket layer t co zm1bsjaiha,"['cina', 'anjing', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'zm1bsjaiha']"
USER USER Apakah ini tentang didanai oleh orang-orang kafir?\nApa gunanya pejabat pro?',1,0,dana orang orang kafir jabat pro,"['dana', 'orang', 'orang', 'kafir', 'jabat', 'pro']"
"Wah anjing!! Ibumu pelacur, pantas saja kelakuanmu bejat! Sungguh anak haram!! PENGGUNA bruakakakak :D'",0,1,anjing lacur laku bejat sungguh anak haram wkwk,"['anjing', 'lacur', 'laku', 'bejat', 'sungguh', 'anak', 'haram', 'wkwk']"
"Ini kesalahan Jokowi dan Ahok, si babi atheis. https:\/\/t.co\/v2GRcUeStI",0,1,salah jokowi ahok sih babi ateis hypertext transfer protocol over secure socket layer t co v2grcuesti,"['salah', 'jokowi', 'ahok', 'sih', 'babi', 'ateis', 'hypertext', 'transfer', 'protocol', 'over', 'secure', 'socket', 'layer', 't', 'co', 'v2grcuesti']"
RT USER USER USER Oh..ini antek komunis gan..,1,0,oh antek komunis juragan,"['oh', 'antek', 'komunis', 'juragan']"
"USER Orang keturunan Tionghoa jadi gubernur bermasalah di Indonesia, jangan bicara orang Padang jadi presiden Singapura USER",1,0,orang turun tionghoa gubernur indonesia bicara orang padang presiden singapura,"['orang', 'turun', 'tionghoa', 'gubernur', 'indonesia', 'bicara', 'orang', 'padang', 'presiden', 'singapura']"
USER Apapun yang dibentuk untuk mendukung REGIME PANIK... jangan lupa #2019GantiPresiden',1,0,bentuk dukung regime panik lupa 2019 ganti presiden,"['bentuk', 'dukung', 'regime', 'panik', 'lupa', '2019', 'ganti', 'presiden']"
Yeuhhh kamu tidak bisa menembak',1,0,yeuhhh tembak,"['yeuhhh', 'tembak']"
PENGGUNA PENGGUNA Hanya orang-orang kafir sejati yang memilih 'fuckry',0,1,orang orang kafir sejati pilih fuck,"['orang', 'orang', 'kafir', 'sejati', 'pilih', 'fuck']"
"USER Pak USER Muhammad mengaku sebagai nabi terakhir, tapi Anda tidak bisa merampas hak orang lain untuk mengaku sebagai nabi",0,1,muhammad nabi rampas hak orang nabi,"['muhammad', 'nabi', 'rampas', 'hak', 'orang', 'nabi']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA,1,0,,[]
"Tiongkok tidak tahu bagaimana harus malu, mereka harus angkat kaki di istana!",0,1,tiongkok malu angkat kaki istana,"['tiongkok', 'malu', 'angkat', 'kaki', 'istana']"
"USER USER USER Tidak perlu berhutang untuk mendapatkan 51% saham FMI karena pada tahun 2021 perpanjangan kontrak FMI telah habis dan otomatis FMI menjadi milik NKRI, ini adalah bentuk kebodohan rezim ini'",0,1,hutang 51 saham federasi mountaineering indonesia 2021 kontrak federasi mountaineering indonesia habis otomatis federasi mountaineering indonesia milik negara republik indonesia bentuk bodoh rezim,"['hutang', '51', 'saham', 'federasi', 'mountaineering', 'indonesia', '2021', 'kontrak', 'federasi', 'mountaineering', 'indonesia', 'habis', 'otomatis', 'federasi', 'mountaineering', 'indonesia', 'milik', 'negara', 'republik', 'indonesia', 'bentuk', 'bodoh', 'rezim']"
PENGGUNA PENGGUNA PENGGUNA Itu keren.',1,0,keren,['keren']
PENGGUNA Selamat atas #2019ChangePresident #2019NewPresident,1,0,selamat 2019changepresident 2019newpresident,"['selamat', '2019changepresident', '2019newpresident']"
"PENGGUNA Babi, dia benar, hahaha'",1,0,babi haha,"['babi', 'haha']"
Anak-anak PKI pro-Syiah dan antek asing juga merupakan diktator komunis dengan kebijakan neoliberal. Wow,0,1,anak anak partai komunis indonesia pro syiah antek asing rupa diktator komunis bijak neoliberal,"['anak', 'anak', 'partai', 'komunis', 'indonesia', 'pro', 'syiah', 'antek', 'asing', 'rupa', 'diktator', 'komunis', 'bijak', 'neoliberal']"
"2017 Ahok Terguling, Misi Berikutnya 2018 Gulingkan Jokowi JakartaKece",1,0,2017 ahok guling misi 2018 guling jokowi jaka akece,"['2017', 'ahok', 'guling', 'misi', '2018', 'guling', 'jokowi', 'jaka', 'akece']"
USER USER USER alaaa idiot bodoh ini. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,alaaa idiot bodoh,"['alaaa', 'idiot', 'bodoh']"
Segera hapus jika Anda masih bersikeras melanjutkan reklamasi!!!,1,0,hapus sikeras reklamasi,"['hapus', 'sikeras', 'reklamasi']"
"Lucunya kalau ada yang bilang ""Gara-gara Ahok dipenjara, Jakarta makin parah"" apakah berarti gubernur pengganti yang sekarang tidak kompeten ya? Ha ha ha",1,0,lucu bilang gara gara ahok penjara jaka a parah bera i gubernur ganti kompeten ya,"['lucu', 'bilang', 'gara', 'gara', 'ahok', 'penjara', 'jaka', 'a', 'parah', 'bera', 'i', 'gubernur', 'ganti', 'kompeten', 'ya']"
"Besok kalau Prabowo mencalonkan diri sebagai presiden dan berteriak tentang Indonesia bebas korupsi, jangan percaya. Faktanya, Fadli Zonk tidak dimarahi",1,0,besok prabowo calon presiden be eriak indonesia bebas korupsi percaya fakta fadli apes marah,"['besok', 'prabowo', 'calon', 'presiden', 'be', 'eriak', 'indonesia', 'bebas', 'korupsi', 'percaya', 'fakta', 'fadli', 'apes', 'marah']"
"PENGGUNA: Terlihat salah satu pendukung mafia korup dan penista agama, komplotan BANCI TITOT membidik",0,1,lihat salah dukung mafia korup nista agama komplot banci titot bidik,"['lihat', 'salah', 'dukung', 'mafia', 'korup', 'nista', 'agama', 'komplot', 'banci', 'titot', 'bidik']"
PENGGUNA PENGGUNA PENGGUNA Maksudnya kecebong cuma bisa main di kolam butek....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\ x82',1,0,maksud kecebong main kolam butek x82,"['maksud', 'kecebong', 'main', 'kolam', 'butek', 'x82']"
"Prabowo, jangan hanya mengomel soal image building",1,0,prabowo omel citra building,"['prabowo', 'omel', 'citra', 'building']"
Yang membunuh warga Ahmadiyah itu memang Syi'ah kan?,0,1,bunuh warga ahmadiyah syiah ah,"['bunuh', 'warga', 'ahmadiyah', 'syiah', 'ah']"
49. Prabowo dan kawan-kawan kalah bersaing dengan USER dalam masalah... URL,0,1,49 prabowo kawan kawan kalah saing uniform resource locator,"['49', 'prabowo', 'kawan', 'kawan', 'kalah', 'saing', 'uniform', 'resource', 'locator']"
"RT USER: USER, sebaiknya dia diminta mundur Pak USER, kalau dia memang ingin terjun ke dunia politik.",1,0,mundur terjun dunia politik,"['mundur', 'terjun', 'dunia', 'politik']"
"Isu PKI muncul dengan semangat fitnah terhadap OborRakyat (PKS) saat Pilpres""14.. tapi yang tidak bisa dipahami kenapa Pemimpin Redaksi OR diangkat menjadi direktur BUMN? Blunder",0,1,isu partai komunis indonesia muncul semangat fitnah hadap obor rakyat partai adil sejahtera pilih presiden 14 paham pimpin redaksi orang angkat direktur badan usaha milik negara blunder,"['isu', 'partai', 'komunis', 'indonesia', 'muncul', 'semangat', 'fitnah', 'hadap', 'obor', 'rakyat', 'partai', 'adil', 'sejahtera', 'pilih', 'presiden', '14', 'paham', 'pimpin', 'redaksi', 'orang', 'angkat', 'direktur', 'badan', 'usaha', 'milik', 'negara', 'blunder']"
Ucapan Ahok TERBUKTI LAGI! Anies Sandi INGKAR JANJI Soal Reklamasi: URL via USER,0,1,ahok bukti anies sandi ingkar janji reklamasi uniform resource locator via,"['ahok', 'bukti', 'anies', 'sandi', 'ingkar', 'janji', 'reklamasi', 'uniform', 'resource', 'locator', 'via']"
"Anda harus bersumpah demi Allah SWT bahwa Anda membenci orang-orang kafir Pak Lukman, Anda tidak akan menyebut Islam damai selama Sunni dan Syi'ah berperang.",0,1,sumpah allah subhanahu wa taala benci orang orang kafir lukman islam damai sunni syiah ah perang,"['sumpah', 'allah', 'subhanahu', 'wa', 'taala', 'benci', 'orang', 'orang', 'kafir', 'lukman', 'islam', 'damai', 'sunni', 'syiah', 'ah', 'perang']"
Saracen dan narkoba. Bagaimana jadinya Jakarta jika Anies memimpin URL-nya,1,0,saracen narkoba jaka a anies pimpin uniform resource locator nya,"['saracen', 'narkoba', 'jaka', 'a', 'anies', 'pimpin', 'uniform', 'resource', 'locator', 'nya']"
okezonenews Penggunaan APBN Jokowi: Banyak Ukuran Kinerja yang Tak Jelas URL URL,1,0,okezone news an anggar belanja negara jokowi ukur kerja uniform resource locator uniform resource locator,"['okezone', 'news', 'an', 'anggar', 'belanja', 'negara', 'jokowi', 'ukur', 'kerja', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator']"
RT USER Prabowo mencemooh upaya pemerintah dalam menangani Rohingya sementara komunitas internasional memujinya. Tampaknya ucapan Prabowo menyesatkan,1,0,prabowo cemooh upaya perintah tangan rohingya komunitas internasional puji prabowo sesat,"['prabowo', 'cemooh', 'upaya', 'perintah', 'tangan', 'rohingya', 'komunitas', 'internasional', 'puji', 'prabowo', 'sesat']"
"USER USER USER sambal hanya bisa pakai bbm.n facrbook.n!! Masalah politik apa yang kamu tahu, itu berita yang sampah gambar",1,0,sambal pakai bahan bakar minyak facebook politik berita sampah gambar,"['sambal', 'pakai', 'bahan', 'bakar', 'minyak', 'facebook', 'politik', 'berita', 'sampah', 'gambar']"
"Ahok dipenjara karena mengutip kalimat dari buku Fiksi. Namun Anehnya, para pembela agama dan ahli surga sekaligus membela PENGGUNA bodoh yang mengatakan Kitab Suci adalah Fiksi.",1,0,ahok penjara kutip kalimat buku fiksi aneh bela agama ahli surga bela bodoh kitab suci fiksi,"['ahok', 'penjara', 'kutip', 'kalimat', 'buku', 'fiksi', 'aneh', 'bela', 'agama', 'ahli', 'surga', 'bela', 'bodoh', 'kitab', 'suci', 'fiksi']"
"USER Bertingkah sangat tampan, brengsek'",1,0,be ingkah tampan berengsek,"['be', 'ingkah', 'tampan', 'berengsek']"
PENGGUNA RT Enaknya jadi bapak yang korupsi terus,1,0,enak korupsi,"['enak', 'korupsi']"
"Kalau begitu, sebaiknya Jokowi mundur saja. Menyerahlah dengan mengakui bahwa dia tidak mampu memimpin negara. Kalau tidak mengundurkan diri, kasihan semua rakyat",1,0,jokowi mundur serah pimpin negara undur kasihan rakyat,"['jokowi', 'mundur', 'serah', 'pimpin', 'negara', 'undur', 'kasihan', 'rakyat']"
"USER USER USER USER Memang sebagian besar bangsa itu bodoh, saya setuju'",0,1,bangsa bodoh tuju,"['bangsa', 'bodoh', 'tuju']"
"PENGGUNA ada. teman kerja. Mirip Kang Daniel brengsek \n\ntus teman sekolah dulu, kaya jongin brengsek (2) \n\n nada lg teman dekatku, kaya Seokjin brengsek (3) \n\ninnya temanku brengsek semua'",1,0,teman kerja kang daniel berengsek tus teman sekolah kayak jongin berengsek 2 nada teman kayak seok jin berengsek 3 innya teman berengsek,"['teman', 'kerja', 'kang', 'daniel', 'berengsek', 'tus', 'teman', 'sekolah', 'kayak', 'jongin', 'berengsek', '2', 'nada', 'teman', 'kayak', 'seok', 'jin', 'berengsek', '3', 'innya', 'teman', 'berengsek']"
PENGGUNA PENGGUNA Tidak Peduli; Balasan saya nyambung atau tidak; hal yang penting; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden; #2019UbahP,1,0,peduli balas sambung 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019ubahp,"['peduli', 'balas', 'sambung', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden', '2019ubahp']"
biarkan beta menendangmu. Yahudi dasar \xf0\x9f\x98\x8d',1,0,biar beta tendang yahudi dasar,"['biar', 'beta', 'tendang', 'yahudi', 'dasar']"
Benarkah informasi di Kompasiana yang menyebutkan bahwa Prabowo adalah keturunan Yahudi? URL URL,1,0,informasi kompasiana prabowo turun yahudi uniform resource locator uniform resource locator,"['informasi', 'kompasiana', 'prabowo', 'turun', 'yahudi', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator']"
"USER Malu, Malu Anak Medan!\n\n#kuis \n\nSiapa sih yang kalau ngomong suka angkat bicara ras dan hina Pak JK hingga foto politisi bajingan ini dibakar di Makassar??'",1,0,malu malu anak medan kuis sih bicara suka angkat bicara ras hina foto politis bajing bakar makassar,"['malu', 'malu', 'anak', 'medan', 'kuis', 'sih', 'bicara', 'suka', 'angkat', 'bicara', 'ras', 'hina', 'foto', 'politis', 'bajing', 'bakar', 'makassar']"
PENGGUNA Anda kalah. 'Mati',1,0,kalah mati,"['kalah', 'mati']"
URL yang bodoh,1,0,uniform resource locator bodoh,"['uniform', 'resource', 'locator', 'bodoh']"
"SELAMA PROSES #AhokTrial, WASPADALAH TERHADAP ULAMA-ULAMA KAMP AHOK... YAKNI ULAMA-ULAMA ""MUNAFIK"" YANG MENYESATKAN DAN MENYESATKAN..!!",0,1,proses ahoktrial waspada hadap ulama ulama kamp ahok ulama ulama munafik sesat sesat,"['proses', 'ahoktrial', 'waspada', 'hadap', 'ulama', 'ulama', 'kamp', 'ahok', 'ulama', 'ulama', 'munafik', 'sesat', 'sesat']"
PENGGUNA RT: PENGGUNA PENGGUNA PENGGUNA PENGGUNA Dia bukan Ustadz tapi Bajingan',1,0,ustaz bajing,"['ustaz', 'bajing']"
USER delapan jajanan manis luh',1,0,delapan jajan manis,"['delapan', 'jajan', 'manis']"
URL pesta gila indonesia,0,1,uniform resource locator pesta gila indonesia,"['uniform', 'resource', 'locator', 'pesta', 'gila', 'indonesia']"
"USER Ya, saya selalu berharap Ahok masuk penjara; Namun tidak dalam kasus almaidah.",1,0,ya harap ahok masuk penjara al maidah,"['ya', 'harap', 'ahok', 'masuk', 'penjara', 'al', 'maidah']"
"USER Saya takut mati...\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\nAnda melihat para teroris ini, para pemimpin Anda takut mati, tetapi Anda justru mau disuruh mati (bom bunuh diri), bodoh kan...\nKalau bajingan itu juga takut mati, d",0,1,takut mati lihat teroris pimpin takut mati suruh mati bom bunuh bodoh bajing takut mati,"['takut', 'mati', 'lihat', 'teroris', 'pimpin', 'takut', 'mati', 'suruh', 'mati', 'bom', 'bunuh', 'bodoh', 'bajing', 'takut', 'mati']"
"BBM naik, listrik naik, telur naik. \nMasih percaya dengan rezim Koplak ini...?'",1,0,bahan bakar minyak listrik telur percaya rezim kocak,"['bahan', 'bakar', 'minyak', 'listrik', 'telur', 'percaya', 'rezim', 'kocak']"
"USER USER USER USER Memang benar kalau berudu bicara seperti itu. Jauh dari ilmu dan wawasan karena rata-rata orang adalah orang bodoh yang mudah dibodohi. Jadi hanya makian, omong kosong tanpa ilmu.'",0,1,berudu bicara sepe i ilmu wawas orang orang bodoh mudah bodoh maki omong kosong ilmu,"['berudu', 'bicara', 'sepe', 'i', 'ilmu', 'wawas', 'orang', 'orang', 'bodoh', 'mudah', 'bodoh', 'maki', 'omong', 'kosong', 'ilmu']"
29. Ahok terbukti menggunakan jabatan dan kekuasaannya sebagai Gubernur Jakarta untuk kepentingan terbesar para taipan Indonesia dan Tiongkok,1,0,29 ahok bukti jabat kuasa gubernur jaka a taipan indonesia tiongkok,"['29', 'ahok', 'bukti', 'jabat', 'kuasa', 'gubernur', 'jaka', 'a', 'taipan', 'indonesia', 'tiongkok']"
"USER USER USER USER USER USER USER Menyangkal matamu. Itu keren sekali, kawan. Berbicara omong kosong. Bodoh'",1,0,sangkal mata keren kawan bicara omong kosong bodoh,"['sangkal', 'mata', 'keren', 'kawan', 'bicara', 'omong', 'kosong', 'bodoh']"
USER USER USER USER USER USER Maksudnya orang Anies Sandi punya otak ganda..,0,1,maksud orang anies sandi otak ganda,"['maksud', 'orang', 'anies', 'sandi', 'otak', 'ganda']"
"USER USER USER sudah punya SP3, kok salah bilang... anak kayak kamu gak ngerti SP3 ya? Aku bodoh, tidak ada habisnya..'",1,0,surat perintah henti sidi salah bilang anak kayak nge i surat perintah henti sidi ya bodoh habis,"['surat', 'perintah', 'henti', 'sidi', 'salah', 'bilang', 'anak', 'kayak', 'nge', 'i', 'surat', 'perintah', 'henti', 'sidi', 'ya', 'bodoh', 'habis']"
"RT USER Bubarkan saja pansus bersama DPR. Rakyat merugi dalam membayar pajak atas gajinya, tidak mempunyai pekerjaan dan sibuk dengan kepentingannya sendiri.",0,1,bubar panitia khusus dewan wakil rakyat rakyat rugi bayar pajak gaji kerja sibuk,"['bubar', 'panitia', 'khusus', 'dewan', 'wakil', 'rakyat', 'rakyat', 'rugi', 'bayar', 'pajak', 'gaji', 'kerja', 'sibuk']"
"USER Pak USER Muhammad naik buraq dari Mekah ke Yerusalem, pasti dongeng, Ibrahim naik apa ke Mekah?",0,1,muhammad burak makkah yerusalem dongeng ibrahim makkah,"['muhammad', 'burak', 'makkah', 'yerusalem', 'dongeng', 'ibrahim', 'makkah']"
PENGGUNA PENGGUNA PENGGUNA antek komunis berteriak komunis,1,0,antek komunis be eriak komunis,"['antek', 'komunis', 'be', 'eriak', 'komunis']"
"Tidak perlu banyak protes. Apakah Anies konsisten dengan janji kampanyenya? Kalau janjinya tidak direalisasikan, haruskah masa jabatannya sebagai Gubernur dibatalkan?",1,0,protes anies konsisten janji kampanye janji realisasi jabat gubernur batal,"['protes', 'anies', 'konsisten', 'janji', 'kampanye', 'janji', 'realisasi', 'jabat', 'gubernur', 'batal']"
"Sibabi Cina sangat biadab dalam memperlakukan masyarakat ADAT, dan jongon seperti Banser & Nu Nusantara mendukung ketimpangan ini, betapa biadabnya mereka!",0,1,si babi cina biadab laku masyarakat adat jongon sepe i baris serba nu nusantara dukung timpang betapa biadab,"['si', 'babi', 'cina', 'biadab', 'laku', 'masyarakat', 'adat', 'jongon', 'sepe', 'i', 'baris', 'serba', 'nu', 'nusantara', 'dukung', 'timpang', 'betapa', 'biadab']"
"Mengapa? Kamu capek banget gan, ini kamu pakai rok'",1,0,cape banget juragan pakai rok,"['cape', 'banget', 'juragan', 'pakai', 'rok']"
Bajingan ini adalah pecundang URL,1,0,bajing cundang uniform resource locator,"['bajing', 'cundang', 'uniform', 'resource', 'locator']"
"USER Silakan bergabung dan berkoalisi USER Zon Benar, jangan ribut jualan ""congor turah"", saya tidak peduli!!!'",1,0,sila gabung koalisi zon ribut jual congor peduli,"['sila', 'gabung', 'koalisi', 'zon', 'ribut', 'jual', 'congor', 'peduli']"
Pamor USER RK seolah tak ada artinya jika parpol pendukung penodaan agama...,0,1,pamor rk olah a inya partai politik dukung noda agama,"['pamor', 'rk', 'olah', 'a', 'inya', 'partai', 'politik', 'dukung', 'noda', 'agama']"
RT PENGGUNA: Hanya antek Tiongkok yang tidak percaya komunis seperti orang-orang ini adalah musuh dan pembantai umat Islam URL,1,0,antek tiongkok percaya komunis sepe i orang orang musuh bantai umat islam uniform resource locator,"['antek', 'tiongkok', 'percaya', 'komunis', 'sepe', 'i', 'orang', 'orang', 'musuh', 'bantai', 'umat', 'islam', 'uniform', 'resource', 'locator']"
"OTW jekardah, wusss...singkirkan Jokowi!!+",1,0,on the way jakarta wusss singkir jokowi,"['on', 'the', 'way', 'jakarta', 'wusss', 'singkir', 'jokowi']"
"Rezim Dablek... Utangku udah banyak, mau pakai dana haji juga.... gulingkan jokowi",1,0,rezim dablek utang pakai dana haji guling jokowi,"['rezim', 'dablek', 'utang', 'pakai', 'dana', 'haji', 'guling', 'jokowi']"
"#MataNajwaDebatJakarta Kalau soal nendang, Anis juaranya...memang kita makan nendang di Jakarta...haha...kandidat yang ganjil itu cuma penendang besar.",1,0,matanajwadebatjaka a nendang anis juara makan nendang jaka a haha kandidat ganjil tendang,"['matanajwadebatjaka', 'a', 'nendang', 'anis', 'juara', 'makan', 'nendang', 'jaka', 'a', 'haha', 'kandidat', 'ganjil', 'tendang']"
"USER sudah tidak sanggup lagi, yang mengeluh sudah mencuci semuanya dengan Ahok, sehingga tidak ada lagi orang yang cuek \xf0\x9f\x98\x81\xf0\x9f\x98\x82'",1,0,sanggup keluh cuci ahok orang cuek,"['sanggup', 'keluh', 'cuci', 'ahok', 'orang', 'cuek']"
"USER USER apa yang kamu lakukan disini, setan?",1,0,laku setan,"['laku', 'setan']"
"Amin, Rais dan Prabowo ngotot ngomong SEMANGAT agar bisa disebut pahlawan. Meski ada keinginan",1,0,amin rais prabowo otot bicara semangat pahlawan,"['amin', 'rais', 'prabowo', 'otot', 'bicara', 'semangat', 'pahlawan']"
USER selamat datang setan',1,0,selamat setan,"['selamat', 'setan']"
"USER USER USER USER USER Cebong sepertimu masih idiot abadi, mudah tertipu'",1,0,cebong sepe imu idiot abadi mudah te ipu,"['cebong', 'sepe', 'imu', 'idiot', 'abadi', 'mudah', 'te', 'ipu']"
"Yang mengancam akan menggulingkan Jokowi bukan FPI melainkan Alumni 212. Selanjutnya, apakah ada undang-undang yang menyatakan bahwa jika ingin menggulingkan Jokowi harus meminta izin terlebih dahulu kepada pendukungnya?",1,0,ancam guling jokowi front bela islam alumni 212 undang undang nyata guling jokowi izin dukung,"['ancam', 'guling', 'jokowi', 'front', 'bela', 'islam', 'alumni', '212', 'undang', 'undang', 'nyata', 'guling', 'jokowi', 'izin', 'dukung']"
