Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
"Saya seorang muslim yang tidak tersinggung dalam pemberitaan, nalar saya mencerna fiksi dan fiktif; Bagaimanapun, kitab suci memiliki banyak makna, tidak identik; Yang jelas tidak ada; menyebutkan Alquran; Hanya saja kecebong itu bodoh jika menyangkut perkataan USER.; #2019GantiPresiden",0,1,orang muslim singgung berita nalar cerna fiksi fiktif kitab suci milik makna identik alquran kecebong bodoh sangkut 2019 ganti presiden,"['orang', 'muslim', 'singgung', 'berita', 'nalar', 'cerna', 'fiksi', 'fiktif', 'kitab', 'suci', 'milik', 'makna', 'identik', 'alquran', 'kecebong', 'bodoh', 'sangkut', '2019', 'ganti', 'presiden']"
"USER Pak USER, izinkan saya menambahkan lebih banyak bukti bahwa Muhammad adalah nabi palsu, masyarakat menunggu pengumuman Anda",0,1,izin bukti muhammad nabi palsu masyarakat tunggu,"['izin', 'bukti', 'muhammad', 'nabi', 'palsu', 'masyarakat', 'tunggu']"
ada teman yang brengsek semua',0,1,teman berengsek,"['teman', 'berengsek']"
Tentu saja bukan orang Tionghoa! Bukan Bangsa Indonesia Keturunan PKI! Memahami!! URL,0,1,orang tionghoa bangsa indonesia turun partai komunis indonesia paham uniform resource locator,"['orang', 'tionghoa', 'bangsa', 'indonesia', 'turun', 'partai', 'komunis', 'indonesia', 'paham', 'uniform', 'resource', 'locator']"
"Sejak wayang kulit memenangkan pemilu presiden tahun 2014 berkat bantuan besar penguasa saat itu, ia dan dalangnya merajalela menjadi penguasa tanpa batas; ; Partai, DPR, TNI, Polri, Senator, Ormas, Kampus, Mahasiswa, Buruh, Intelektual, Media, Ulama, s",0,1,wayang kulit menang pilih presiden 2014 berkat bantu kuasa dalang rajalela kuasa batas ai dewan wakil rakyat tentara nasional indonesia polisi republik indonesia senator organisasi masyarakat kampus mahasiswa buruh intelektual media ulama si,"['wayang', 'kulit', 'menang', 'pilih', 'presiden', '2014', 'berkat', 'bantu', 'kuasa', 'dalang', 'rajalela', 'kuasa', 'batas', 'ai', 'dewan', 'wakil', 'rakyat', 'tentara', 'nasional', 'indonesia', 'polisi', 'republik', 'indonesia', 'senator', 'organisasi', 'masyarakat', 'kampus', 'mahasiswa', 'buruh', 'intelektual', 'media', 'ulama', 'si']"
"USER tapi aku jadi penasaran beneran gak ahahahah apa cuma iseng nyari kambing hitam.. Russia juga misterius, diam aja dan gak direspon apapun.. tapi kalau cepat bisa menghancurkan mereka merek, tidak apa-apa asal tidak menyeret kami semua ke bawah juga ahahaha\npemerintah",0,1,penasaran ahahahah iseng cari kambing hitam rusia misterius diam direspon cepat hancur merek seret haha perintah,"['penasaran', 'ahahahah', 'iseng', 'cari', 'kambing', 'hitam', 'rusia', 'misterius', 'diam', 'direspon', 'cepat', 'hancur', 'merek', 'seret', 'haha', 'perintah']"
Keputusan PENGGUNA...bubarkan DPR...,0,1,putus bubar dewan wakil rakyat,"['putus', 'bubar', 'dewan', 'wakil', 'rakyat']"
Jangan pernah takut atau bosan untuk mengatakan kebenaran jika rezim ini dan pengikutnya adalah antek asing dan arogan. Demokrasi Darurat adalah tipuan,0,1,takut bosan rezim antek asing arogan demokrasi darurat tipu,"['takut', 'bosan', 'rezim', 'antek', 'asing', 'arogan', 'demokrasi', 'darurat', 'tipu']"
USER USER kok aku baru lagi..mudah..',0,1,mudah,['mudah']
"Agar Pancasila kembali berwibawa, kembali pada konsep Bung Karno sebelum diselewengkan oleh Islam, Ketuhanan Yang Maha Esa, sila ke 5",0,1,pancasila wibawa konsep karno seleweng islam tuhan maha esa sila 5,"['pancasila', 'wibawa', 'konsep', 'karno', 'seleweng', 'islam', 'tuhan', 'maha', 'esa', 'sila', '5']"
Inilah peran ISRAEL dalam Pembantaian Muslim Rohingya,0,1,peran israel bantai muslim rohingya,"['peran', 'israel', 'bantai', 'muslim', 'rohingya']"
RT USER USER dulu berharap dengan memilih Jokowi Jk akan ada perubahan dalam Ahmadiyah yang bebas beraktivitas dan beribadah. Ternyata...,0,1,harap pilih jokowi ubah ahmadiyah bebas aktivitas ibadah nyata,"['harap', 'pilih', 'jokowi', 'ubah', 'ahmadiyah', 'bebas', 'aktivitas', 'ibadah', 'nyata']"
USER USER USER USER Aparat..keparat\nMembela siapa yang membayar..bukan yang berhak\nAparat bukan hanya alat kekuasaan tapi juga agen penguasa..',0,1,aparat keparat bela bayar hak aparat alat kuasa agen kuasa,"['aparat', 'keparat', 'bela', 'bayar', 'hak', 'aparat', 'alat', 'kuasa', 'agen', 'kuasa']"
"Apa sebenarnya akidah Islam Bang Fahri? Tiada Tuhan Selain Allah, Apakah Orang Barbar Membenci Orang Kafir? Bersaksi bahwa Muhammad BEJAD adalah seorang nabi?",0,1,akidah islam bang fahri tiada tuhan allah orang barbar benci orang kafir saksi muhammad bejat orang nabi,"['akidah', 'islam', 'bang', 'fahri', 'tiada', 'tuhan', 'allah', 'orang', 'barbar', 'benci', 'orang', 'kafir', 'saksi', 'muhammad', 'bejat', 'orang', 'nabi']"
"ayo kita usir dan bantai saja seluruh umat Hindu Buddha di Indonesia, agar mereka tahu bagaimana rasanya.... URL",0,1,ayo usir bantai umat hindu buddha indonesia uniform resource locator,"['ayo', 'usir', 'bantai', 'umat', 'hindu', 'buddha', 'indonesia', 'uniform', 'resource', 'locator']"
"Bangsa dan Negara harus BERANI mengubur Islam. USER Said menegaskan, negara tidak boleh dikalahkan oleh aksi teroris",0,1,bangsa negara berani kubur islam said negara kalah aksi teroris,"['bangsa', 'negara', 'berani', 'kubur', 'islam', 'said', 'negara', 'kalah', 'aksi', 'teroris']"
PENGGUNA \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pemimpin bodoh akan menyebarkan kebodohannya kepada pengikutnya.',0,1,pimpin bodoh sebar bodoh,"['pimpin', 'bodoh', 'sebar', 'bodoh']"
"Kagum sama XL, sinyal lancar terus, tapi pas buka ml malah ngelag, brengsek :( &lt;&gt;'",0,1,kagum xl sinyal lancar pas buka ml ngelag berengsek lt,"['kagum', 'xl', 'sinyal', 'lancar', 'pas', 'buka', 'ml', 'ngelag', 'berengsek', 'lt']"
Musuh-musuh Islam secara otomatis adalah orang-orang kafir!',0,1,musuh musuh islam otomatis orang orang kafir,"['musuh', 'musuh', 'islam', 'otomatis', 'orang', 'orang', 'kafir']"
"#eviladvertisement Teroris sejati di Indonesia... Bukan wahabi, bukan unta tapi babi Cina yang menjadi penyebar teror sesungguhnya....",0,1,eviladve isement teroris sejati indonesia wahabi unta babi cina sebar teror sungguh,"['eviladve', 'isement', 'teroris', 'sejati', 'indonesia', 'wahabi', 'unta', 'babi', 'cina', 'sebar', 'teror', 'sungguh']"
"China memang sudah terkenal dengan tipu muslihatnya, alangkah baiknya jika mereka diusir dan disuruh kembali ke habitat aslinya",0,1,cina kenal tipu muslihat alangkah usir suruh habitat asli,"['cina', 'kenal', 'tipu', 'muslihat', 'alangkah', 'usir', 'suruh', 'habitat', 'asli']"
"Rata-rata cowok jaman sekarang yang udah putus cinta suka menjelek-jelekkan mantan, jalang, PSK, dan sebagainya. nah cowok seperti itu tak lebih dari banci #Cabecabeaan'",0,1,cowok jaman putus cinta suka jelek jelek mantan jalang kerja seks komersial cowok sepe i banci cabe cabe,"['cowok', 'jaman', 'putus', 'cinta', 'suka', 'jelek', 'jelek', 'mantan', 'jalang', 'kerja', 'seks', 'komersial', 'cowok', 'sepe', 'i', 'banci', 'cabe', 'cabe']"
USER USER Bubarkan saja DPR...,0,1,bubar dewan wakil rakyat,"['bubar', 'dewan', 'wakil', 'rakyat']"
Akun kecebong yang ada sebagian besar dikelola oleh kelompok etnis tertentu. Gaya pengecut Jakarta cebong. Mereka punya dendam terhadap Anies-Sandi.,0,1,akun kecebong kelola kelompok etnis te entu gaya kecut jaka a cebong dendam hadap anies sandi,"['akun', 'kecebong', 'kelola', 'kelompok', 'etnis', 'te', 'entu', 'gaya', 'kecut', 'jaka', 'a', 'cebong', 'dendam', 'hadap', 'anies', 'sandi']"
"#EvilAhokAds Hati-hati, mereka mulai frustasi dan bermain kasar!! Karena hasil berbagai survei, penhujat kalah!!",0,1,evilahokads hati hati frustasi main kasar hasil survei penhujat kalah,"['evilahokads', 'hati', 'hati', 'frustasi', 'main', 'kasar', 'hasil', 'survei', 'penhujat', 'kalah']"
"PENGGUNA Ingat PDI, ingat komunis kan?",0,1,partai demokrasi indonesia komunis,"['partai', 'demokrasi', 'indonesia', 'komunis']"
USER Jadi sampah seperti ingin membuat negara ini tidak bermoral dan komunis??? Mabuk saja...ingatlah umat islam yang memerdekakan negeri ini...',0,1,sampah sepe i negara moral komunis mabuk umat islam merdeka negeri,"['sampah', 'sepe', 'i', 'negara', 'moral', 'komunis', 'mabuk', 'umat', 'islam', 'merdeka', 'negeri']"
PENGGUNA Pers harus mempunyai program yang besar dan berkelanjutan untuk menghilangkan Islam dari Indonesia karena tidak ada manfaatnya,0,1,pers program hilang islam indonesia manfaat,"['pers', 'program', 'hilang', 'islam', 'indonesia', 'manfaat']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Nah ini dia, Anda benar-benar mengharapkan RH mengatakan sesuatu seperti ini. Bedanya, RG pintar, Anda, Ahok dan kelompok jamban sangat suka menghina Islam.",0,1,harap rh sepe i beda rg pintar ahok kelompok jamban suka hina islam,"['harap', 'rh', 'sepe', 'i', 'beda', 'rg', 'pintar', 'ahok', 'kelompok', 'jamban', 'suka', 'hina', 'islam']"
RT USER Terus Selidiki Korupsi Sandiaga dan Anies di Pameran Buku Jerman! Batalkan penunjukan Anies-Sandi!!!,0,1,selidik korupsi sandiaga anies pamer buku jerman batal anies sandi,"['selidik', 'korupsi', 'sandiaga', 'anies', 'pamer', 'buku', 'jerman', 'batal', 'anies', 'sandi']"
USER benar-benar bintaro komunis yang tidak pernah berubah',0,1,bintaro komunis ubah,"['bintaro', 'komunis', 'ubah']"
PENGGUNA Cebong baru saja menghentikan apa yang kamu lakukan untuk melayaninya paman.',0,1,cebong henti laku layan paman,"['cebong', 'henti', 'laku', 'layan', 'paman']"
"Dan apakah membubarkan KPK itu suatu keharusan..?? Melihat seluruh rekam jejaknya saat berhadapan dengan pimpinan KPK, ia mandul. URL",0,1,bubar komisi berantas korupsi lihat rekam jejak hadap pimpin komisi berantas korupsi mandul uniform resource locator,"['bubar', 'komisi', 'berantas', 'korupsi', 'lihat', 'rekam', 'jejak', 'hadap', 'pimpin', 'komisi', 'berantas', 'korupsi', 'mandul', 'uniform', 'resource', 'locator']"
Allah SWT yang mengeluarkan perintah ini bodoh & biadab: Perangilah orang-orang yang tidak beriman kepada Allah (9:29),0,1,allah subhanahu wa taala perintah bodoh biadab perang orang orang iman allah 9 29,"['allah', 'subhanahu', 'wa', 'taala', 'perintah', 'bodoh', 'biadab', 'perang', 'orang', 'orang', 'iman', 'allah', '9', '29']"
"Bangsa ini harus berani berdiskusi secara terbuka dan beradab bahwa Islam bukanlah agama, melainkan ajaran sesat yang merugikan.",0,1,bangsa berani diskus buka adab islam agama ajar sesat rugi,"['bangsa', 'berani', 'diskus', 'buka', 'adab', 'islam', 'agama', 'ajar', 'sesat', 'rugi']"
Bersihkan oknum brutal ini jika #2019GantiPresiden @ USER USER: USER Ini potret polisi kita di rezim ini',0,1,sih oknum brutal 2019 ganti presiden potret polisi rezim,"['sih', 'oknum', 'brutal', '2019', 'ganti', 'presiden', 'potret', 'polisi', 'rezim']"
OpRohingya Kristen membunuh di Afghanistan Yahudi membunuh di Palestina Muslim membunuh di mana? Bahkan dicap teroris. Berpikir,0,1,op rohingya kristen bunuh afghanistan yahudi bunuh palestina muslim bunuh cap teroris pikir,"['op', 'rohingya', 'kristen', 'bunuh', 'afghanistan', 'yahudi', 'bunuh', 'palestina', 'muslim', 'bunuh', 'cap', 'teroris', 'pikir']"
USER USER USER neng...banjir Rancaekek tanggung jawab pemerintah pusat...karena itu jalan nasional...banyak membaca...jangan seperti kecebong...di dalam kolam saja. ..giliranmu yang lapar...',0,1,neng banjir rancaekek tanggung perintah pusat jalan nasional baca sepe i kecebong kolam gilir lapar,"['neng', 'banjir', 'rancaekek', 'tanggung', 'perintah', 'pusat', 'jalan', 'nasional', 'baca', 'sepe', 'i', 'kecebong', 'kolam', 'gilir', 'lapar']"
USER USER Yang ingin melemahkan FPI rupanya kualitas orang bodoh...\nMemang terlalu bodoh dan fitnahnya terkutuk. \nSutradara itu sampah berkelas..',0,1,lemah front bela islam rupa kualitas orang bodoh bodoh fitnah kutuk sutradara sampah kelas,"['lemah', 'front', 'bela', 'islam', 'rupa', 'kualitas', 'orang', 'bodoh', 'bodoh', 'fitnah', 'kutuk', 'sutradara', 'sampah', 'kelas']"
Kelompok KIH adalah kelompok orang-orang kafir & munafik sejati” URL,0,1,kelompok koalisi indonesia hebat kelompok orang orang kafir munafik sejati uniform resource locator,"['kelompok', 'koalisi', 'indonesia', 'hebat', 'kelompok', 'orang', 'orang', 'kafir', 'munafik', 'sejati', 'uniform', 'resource', 'locator']"
"15. Semua tuduhan KPK tidak terbukti namun LHI terpaksa dinyatakan bersalah atas ""percobaan suap"" dan divonis 16 tahun penjara!\n\n16 tahun penjara dan nama baik serta kehormatan keluarga hancur karena fitnah tersebut KPK dan kolaborator media bajingan KPK\n\nKPK benar-benar mafia bejat'",0,1,15 tuduh komisi berantas korupsi bukti lhi paksa nyata salah coba suap vonis 16 penjara 16 penjara nama a hormat keluarga hancur fitnah komisi berantas korupsi kolaborator media bajing komisi berantas korupsi komisi berantas korupsi mafia bejat,"['15', 'tuduh', 'komisi', 'berantas', 'korupsi', 'bukti', 'lhi', 'paksa', 'nyata', 'salah', 'coba', 'suap', 'vonis', '16', 'penjara', '16', 'penjara', 'nama', 'a', 'hormat', 'keluarga', 'hancur', 'fitnah', 'komisi', 'berantas', 'korupsi', 'kolaborator', 'media', 'bajing', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'mafia', 'bejat']"
RT USER Cebong akan tetap membela tuannya meski itu hanya gambaran dan tipuan rezim anti Islam.,0,1,cebong bela tuan gambar tipu rezim anti islam,"['cebong', 'bela', 'tuan', 'gambar', 'tipu', 'rezim', 'anti', 'islam']"
USER Ternyata Tipikal Orang Indonesia Benci Ras Tionghoa \xf0\x9f\x98\x82',0,1,nyata tipikal orang indonesia benci ras tionghoa,"['nyata', 'tipikal', 'orang', 'indonesia', 'benci', 'ras', 'tionghoa']"
USER USER Tolong jawab pertanyaan saya..kata teman saya...berdebat atau pengertian dengan berudu kacung tidak ada gunanya..karena mereka bodoh di bagian rusuknya..apakah itu benar???',0,1,tolong pe anyaan teman debat penge ian berudu kacung bodoh rusuk,"['tolong', 'pe', 'anyaan', 'teman', 'debat', 'penge', 'ian', 'berudu', 'kacung', 'bodoh', 'rusuk']"
Pak Lukman ingin menjelaskan bahwa Indonesia Baru Tanpa Islam masih perlu bicara soal move on dulu,0,1,lukman indonesia islam bicara pindah on,"['lukman', 'indonesia', 'islam', 'bicara', 'pindah', 'on']"
USER Nu Bodong (SAS) yang mendukung Jokowi jika garis lurus NU (KH Hasyim Azhari) tidak mendukung Jolowi,0,1,nu bodong sas dukung jokowi garis lurus nu kh hasyim azhari dukung jokowi,"['nu', 'bodong', 'sas', 'dukung', 'jokowi', 'garis', 'lurus', 'nu', 'kh', 'hasyim', 'azhari', 'dukung', 'jokowi']"
Tampaknya ada paket yang mendukung babi Tiongkok dan pastinya juga mendukung LGBT,0,1,paket dukung babi tiongkok dukung lgbt,"['paket', 'dukung', 'babi', 'tiongkok', 'dukung', 'lgbt']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA Ya Faktanya PKI URL,0,1,ya fakta partai komunis indonesia uniform resource locator,"['ya', 'fakta', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator']"
"Ternyata ucapan antek China itu hanya berlaku untuk Pak Jokowi. Malah kalau mau impor dari China, diam saja\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0,1,nyata antek cina laku jokowi impor cina diam,"['nyata', 'antek', 'cina', 'laku', 'jokowi', 'impor', 'cina', 'diam']"
"Makin Tangkap Korupsi, Makin Tunjukkan KPK Gagal! Bubarkan dan serahkan kepolisian dan kejaksaan",0,1,tangkap korupsi komisi berantas korupsi gagal bubar serah polisi jaksa,"['tangkap', 'korupsi', 'komisi', 'berantas', 'korupsi', 'gagal', 'bubar', 'serah', 'polisi', 'jaksa']"
"USER Sontoloyo, memang benar Islam tidak memiliki tempat ibadah untuk berdoa'",0,1,sontoloyo islam milik ibadah doa,"['sontoloyo', 'islam', 'milik', 'ibadah', 'doa']"
USER Bubarkan DPR...sarang kemiskinan rakyat,0,1,bubar dewan wakil rakyat sarang miskin rakyat,"['bubar', 'dewan', 'wakil', 'rakyat', 'sarang', 'miskin', 'rakyat']"
PENGGUNA PSI ADALAH PIHAK PENASIHAT DIKTATOR..,0,1,psi nasihat diktator,"['psi', 'nasihat', 'diktator']"
"PENGGUNA PENGGUNA BETOLL tadz; ; SKILLNYA HANYA 1, CHEATER!!!; Aku anak kecil seperti itu, aku bodoh dan aku tidak beruntung. Plonga plongo menghasilkan optimisme yang berlebihan; ; #2019GantiPresiden #PlongaPlongo #DunningKrugerEffect",0,1,ustaz skillnya 1 cheater anak sepe i bodoh untung plonga plongo hasil optimisme 2019 ganti presiden plonga plongo dunning kruger effect,"['ustaz', 'skillnya', '1', 'cheater', 'anak', 'sepe', 'i', 'bodoh', 'untung', 'plonga', 'plongo', 'hasil', 'optimisme', '2019', 'ganti', 'presiden', 'plonga', 'plongo', 'dunning', 'kruger', 'effect']"
"USER Rezim sekarang sudah busuk Pak Kyai. Sebelumnya, PDIP menggelar aksi demonstrasi dan menaikkan harga BBM lalu menerbitkan buku merah. Kini, sepertinya harga BBM diam-diam naik, dan presiden hanya mengoceh saja. Presiden lagi-lagi dipanggil sama Umar bin Khattan... Nauzubillah.",0,1,rezim busuk kiai partai demokrasi indonesia juang gelar aksi demonstrasi harga bahan bakar minyak terbit buku merah sepe inya harga bahan bakar minyak diam diam presiden oceh presiden panggil umar bin khitan nauzubillah,"['rezim', 'busuk', 'kiai', 'partai', 'demokrasi', 'indonesia', 'juang', 'gelar', 'aksi', 'demonstrasi', 'harga', 'bahan', 'bakar', 'minyak', 'terbit', 'buku', 'merah', 'sepe', 'inya', 'harga', 'bahan', 'bakar', 'minyak', 'diam', 'diam', 'presiden', 'oceh', 'presiden', 'panggil', 'umar', 'bin', 'khitan', 'nauzubillah']"
Jatuhkan PKI...ingat pengkhianatan PKI tahun 1948... URL,0,1,jatuh partai komunis indonesia khianat partai komunis indonesia 1948 uniform resource locator,"['jatuh', 'partai', 'komunis', 'indonesia', 'khianat', 'partai', 'komunis', 'indonesia', '1948', 'uniform', 'resource', 'locator']"
"USER USER Banyak sekali pembangkang, menterinya mahatir.. gak kebayang kalau di sini banyak pembangkang luar negeri yang jadi menteri, nanti kena demonstrasi berkali-kali kan?'",0,1,bangkang menteri mahathir bayang bangkang negeri menteri kena demonstrasi kali kali,"['bangkang', 'menteri', 'mahathir', 'bayang', 'bangkang', 'negeri', 'menteri', 'kena', 'demonstrasi', 'kali', 'kali']"
"USER, Film KAFIR 2019 semoga lebih bagus dari KAFIR versi Cannon Belina...'",0,1,film kafir 2019 moga bagus kafir versi cannon beli,"['film', 'kafir', '2019', 'moga', 'bagus', 'kafir', 'versi', 'cannon', 'beli']"
"RT USER Semua fitnah ingin membubarkan KPK. Kalau KPK dibubarkan, masyarakat akan berdemonstrasi di seluruh Indonesia. Membubarkan DPR. yang makan gaji buta",0,1,fitnah bubar komisi berantas korupsi komisi berantas korupsi bubar masyarakat demonstrasi indonesia bubar dewan wakil rakyat makan gaji buta,"['fitnah', 'bubar', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'bubar', 'masyarakat', 'demonstrasi', 'indonesia', 'bubar', 'dewan', 'wakil', 'rakyat', 'makan', 'gaji', 'buta']"
Gila banget... Inikah efek pinjam uang ke China? PENGGUNA: BNN: 80% sabu yang masuk ke Indonesia diproduksi oleh URL China,0,1,gila banget efek pinjam uang cina badan narkotika nasional 80 sabu masuk indonesia produksi uniform resource locator cina,"['gila', 'banget', 'efek', 'pinjam', 'uang', 'cina', 'badan', 'narkotika', 'nasional', '80', 'sabu', 'masuk', 'indonesia', 'produksi', 'uniform', 'resource', 'locator', 'cina']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Ya, mereka memang suka menjelek-jelekkan ulama straight...; ; Apakah nama penggunanya saja sudah menghina?",0,1,ya suka jelek jelek ulama straight nama nya hina,"['ya', 'suka', 'jelek', 'jelek', 'ulama', 'straight', 'nama', 'nya', 'hina']"
"USER Itu tipikal generasi penerus. Bahkan setelah menganiaya penganut agama lain, mereka masih merasa tertindas. Saya ingin mereka yang berkuasa dapat melakukan apa pun yang mereka inginkan.",0,1,tipikal generasi aniaya anut agama te indas kuasa laku,"['tipikal', 'generasi', 'aniaya', 'anut', 'agama', 'te', 'indas', 'kuasa', 'laku']"
AHOK KAFIR DAN BUDAKNYA ATAU ANJINGNYA HANYA SAMPAH AGAMA ISLAM DAN SAMPAH MASYARAKAT,0,1,ahok kafir budak anjing sampah agama islam sampah masyarakat,"['ahok', 'kafir', 'budak', 'anjing', 'sampah', 'agama', 'islam', 'sampah', 'masyarakat']"
USER USER USER yang sombong itu berudu',0,1,sombong berudu,"['sombong', 'berudu']"
Komite Pemberantasan Korupsi masih dibutuhkan. Segala sesuatu yang telah dilakukan adalah baik. Mengapa DPR tidak dibubarkan saja? URL,0,1,komite berantas korupsi butuh laku dewan wakil rakyat bubar uniform resource locator,"['komite', 'berantas', 'korupsi', 'butuh', 'laku', 'dewan', 'wakil', 'rakyat', 'bubar', 'uniform', 'resource', 'locator']"
