Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
USER Lagi pulang kampung doi ke Cina wkw',0,0,0,0,0,0,0,0,0,0,0,0
USER Engga. Kampang emang',1,1,1,0,0,0,0,0,1,1,0,0
CINA KOK IKUT NGOMONG...BALIK SANA KE CINA....ORANG ISLAM ROHINGYA AJA DI USIR SAMA BUDHA MYANMAR...KAMPRET,1,1,0,1,1,1,0,0,0,0,0,1
"Dari 18 Calon Anggota BPK, DPD RI Jagokan 5 Nama Ini",0,0,0,0,0,0,0,0,0,0,0,0
USER LAHH ITU DN LU BUNDA GEBLEK',1,1,1,0,0,0,0,0,1,1,0,0
"Jika Capres Hanya ada 2 Joko Widodo dan Prabowo, siapa yang akan anda pilih?",0,0,0,0,0,0,0,0,0,0,0,0
"Djarot, Gubernur DKI yang Tak Ikut Pilkada",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Jidatnya Gosong ,gaya Islami tp Mentalnya Bajingan,pedagang Agama,calo ibadah Uang org mau ibadah di embat,ini lbh busuk dan\xe2\x80\xa6'",1,1,1,0,1,0,0,0,0,1,0,0
"Hari ini dalam sejarah: PERHIMPUNAN BERSIH 2.0 (9 Julai 2011) USER USER USER\n\n2011 adalah tahun bersejarah dalam perjuangan rakyat melawan rejim lama. Lebih 200,000 demonstran telah di tangkap sama ada sebelum dan ketika himpunan.\n\n#Re",0,0,0,0,0,0,0,0,0,0,0,0
perintah ulama !! GANYANG PKI !! URL,1,0,0,1,0,0,0,0,1,0,0,1
"USER Idiot kira2 donk.. islammu yg mana,.. kalian itu ga lebih dr gerombolam penjual ayat dan agama islam,.. dongok di rawat, jd kalian takkan pernah bisa bedakan Benar dan Salah , Rocky Gerung mengatakan islam fiksi aja loe pd ga ngerti artiny",1,1,0,1,1,0,1,0,0,0,1,0
"USER buka hati dong. ga munafik ya, aku kalo sakit pasti nyari obat. bukan malah ngediemin, nanti kalo parah malah jadi mati rasa.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER Pak Anies n pak Sandi..... mana kerjamu? Wkwkwk blm apa-apa udah gw tagih.... mundurlah secara terhormat.,1,0,1,0,0,0,0,0,1,1,0,0
"Karena kebiasaan pake earphone ke mana-mana dan suka budek kalo ada yang nanya, tadi tiba-tiba ada bapak-bapak nanya dan aku gak denger dia nanya apa, tanganku refleks megang kuping, padahal lagi gak pake earphone :""( kumalu 2 detik\xf0\x9f\x98\xad\xf0\x9f\xa4\xa7'",0,0,0,0,0,0,0,0,0,0,0,0
sebenernya gw males sih pake kacamata karena ya BERATTT seharian lu pake gituan di muka. tapi gapapa juga sih heee bisa meminimalisir mata gw yang agak sipit...',0,0,0,0,0,0,0,0,0,0,0,0
"Kaum cebong senjata nya cuma ""hoax"" percuma ngasi data dan fakta'",1,1,0,1,0,0,0,0,1,0,1,0
"USER Klu bpk punya bukti pak jokowi bagi2 sembako pakai apbn laporkan k poiisi, tp klu gk da bukti cocot mu ojok mangap koyok bajul'",1,1,1,0,0,0,1,0,0,1,0,0
"Kawan kami di KPK beri wanti-wanti; ; Hati-hati ada jebakan Betmen di balik bandara Kertajati, ada pihak atau anasir yang dibentuk penguasa yang siap jerat Gubernur Aher; ; Waspadalah!",0,0,0,0,0,0,0,0,0,0,0,0
"Aa Gym bicara soal hubungan umara dan ulama. Seperti apa hubungan umara dengan ulama yang ideal menurut Aa Gym?; ; Saksikan #WawancaraEksklusif dengan Aa Gym, hanya di",0,0,0,0,0,0,0,0,0,0,0,0
"Akom Gerilya ke Peserta Munaslub, Lesehan Malam hingga Salami Airin",0,0,0,0,0,0,0,0,0,0,0,0
PKI now= PKS FPI HTI FUI saracen dibayar u demo-demo u fitnah&provokasi sara JokAhok.dibayar o sby wowo ht ts dgn isiu istana procina pki&anti Islam,1,0,0,1,1,1,0,0,0,0,1,0
"Bismillah, InsyaAllah besok Rabu, 11 April, 08.00Wib. Penyidik Polda Jawa Timur akan memeriksa dan meminta keterangan saksi yang bernama Sdr. SAIKHO AS'ALI, S.H., terkait dengan Laporan Polisi yang di buat tentang dugaan Penodaan Agama dengan terlapor Sdri",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Cebong dungu, GAM bukan parpol'",1,1,0,1,0,0,0,0,1,0,1,0
"USER ""Tadi minta ontel ya saya bawa ontel. Untung nggak minta onta."" Lucas menegakkan badannya setelah Miss Claire duduk di jok belakang dan bersiap untuk melaju kencang.\n\n""Pegangan yang kuat Buk. Tapi jangan modus."" Langsung saja Lucas mengayuh",0,0,0,0,0,0,0,0,0,0,0,0
"Kinerjanya mulai terlihat, ia mencoba maju menjadi calon Wakil Gubernur Jawa Timur #KhofifahEmilJatimSatu",0,0,0,0,0,0,0,0,0,0,0,0
Mendengar para turis asing yang sedang duduk dan memuji kenyamanan KRL dr stasiun Bogor. Katanya sangat nyaman karena banyak \xe2\x80\x9cfree space\xe2\x80\x9d. Hmmm Just wait and see lads *evillaugh',0,0,0,0,0,0,0,0,0,0,0,0
Sompret ador diprotect blm sempet gue follow ajhakabahajha',0,1,0,0,0,0,0,0,0,0,0,0
"Sependek yang saya pahami, gak ada istilah ""baju muslim"" ""baju nasrani"" ""baju yahudi""...baju koko kalian sebut baju muslim ? Pastor bajunya juga model koko. Apa gamis ? Ini mah klasik, abu jahal juga bergamis.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: USER Tak la. Dia minum air ja sebab dahaga. Nak kena samak lak bekas air ni. Kucing abang ni muslim kuat agama lak\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
USER Ini manusia otaknya kotor lbh kotor dr kotoran onta',1,1,1,0,0,0,0,0,1,1,0,0
"Saya udah bilang. Kalo Ahok dihukum, saya akan berbalik untuk ikut Lengserkan Jokowi. Ahok sudah dikorbankan di pilgub. Tidak Adil. URL",1,0,1,0,0,0,0,0,1,1,0,0
bener bener bangsad bocahnya kudu di kasih unta kepalanya',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER Ya sdh tetaplah kalian di situ..tinggal majority rakyat indonesia msh mau dungu2periode apa #2019GantiPresiden ; End..,1,1,0,1,0,0,0,0,1,0,1,0
USER USER Sama skali ga malu yg malu tuh udh so jd OKB tpi nihil prestasi malah kena denda lagi malu bgd dasr CINA bloon ky gtu tuh ....',1,1,1,0,0,1,0,0,0,1,0,0
USER Emng anjg itu org sarap . Pusing gua liatny',1,1,1,0,0,0,1,0,0,1,0,0
Panwaslu Garut terima 27 laporan pelanggaran Pilkada;,0,0,0,0,0,0,0,0,0,0,0,0
"pada kebisuan yang terlalu bisu, ada kata-kata yang kusebut dalam kalbu, seperti doa-doa, ada sejumlah harap yang diakhiri dengan banyak semoga. ~USER'",0,0,0,0,0,0,0,0,0,0,0,0
Moment pertemuan antara; USER - Erdogan; ; Gubernur Indonesia ; Presiden Turkey,0,0,0,0,0,0,0,0,0,0,0,0
Dipaksa bersalah bahkan di intimidasi dari berbagai kasus hukum yg diciptakan oleh aparat penjaga Rezim diktator,1,0,0,1,0,0,0,0,1,0,1,0
Mau tanya? Mengapa Islam bisa damai tentram di negara negara komunis namun kok tidak bisa sebaliknya?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Dasar bego ....yang duluan siapa ... stress nih cebong dungu..',1,1,1,0,0,0,0,0,1,1,0,0
aksi lucu bocah naik motor banyak gaya,0,0,0,0,0,0,0,0,0,0,0,0
USER taplak meja di pake',0,0,0,0,0,0,0,0,0,0,0,0
Usaha Najib Stabilkan Ekonomi Menguntungkan Masyarakat Cina,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER Manusia2 SAMPAH !!!,1,1,1,0,0,0,0,0,1,1,0,0
wkwkwk asu',0,1,0,0,0,0,0,0,0,0,0,0
Wahai cebong dan kampret indonesia kembalilah kalian menjadi manusia. Indonesia butuh manusia utuh untuk berbangsa dan bernegara. Bukan mencebongkan apalagi mengkampretkan manusia.',1,1,0,1,0,0,0,0,1,0,1,0
USER Brp lma d ewe nya tuh Ampe bgtu',0,1,0,0,0,0,0,0,0,0,0,0
"menarik bahwa setelah kemunculan pengikut Kristus, ""eloah / elah"" berubah menjadi ""alah / allah"" pada liturgis &amp; literatur keagamaan Kristen Syria'",0,0,0,0,0,0,0,0,0,0,0,0
Penerimaan Pajak 2018 Diprediksi hanya Capai 92 Persen dari Target,0,0,0,0,0,0,0,0,0,0,0,0
"USER Biadab uus, sini keparat saya tunggu dimonas! Jangan cuman koar koar hidup lu anjing!'",1,1,1,0,0,0,0,0,1,1,0,0
Nyanyok agaknya dia ni..pagi2 buta baru otak tu berfungsi \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
USER gila ya jaman sekarang? orang goblok bisa main twitter',1,1,1,0,0,0,0,0,1,1,0,0
"USER Ya lu jualan ke mesir lah yg sama2 negara islam, ngapain dagang ke yahudi.'",0,0,0,0,0,0,0,0,0,0,0,0
Belajar Pertanian Organik Lewat Kampung Agro Eduwisata - Republika Online #budaya #seni #inovasi #indonesia,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER USER Klop pemberontak sekaligus koruptor.,1,0,1,0,0,0,0,0,1,1,0,0
USER jangan kampang',0,1,0,0,0,0,0,0,0,0,0,0
#ABJ Ayo lah Prabowo+SBY+Pendukung #2019GantiPresiden bersatu,1,0,1,0,0,0,0,0,1,1,0,0
"USER Gereja Katolik kan emang dari awal berusaha membaur dengan tradisi/budaya lokal; misa bhs jawa dengan gamelan, imam dipanggil romo, dll. Kan belajarnya dr dakwah cara walisongo.'",0,0,0,0,0,0,0,0,0,0,0,0
"Ada yang utamakan budaya/bangsa kayak trah Sukarno. Ada yang utamakan agama kayak Islam Politik. Keduanya salah. Yg benar itu utamakan kaum pekerja. Dengan mengutamakan kaum pekerja maka jasa keuangan akan merasa aman, jasa keuangan merasa aman maka indust",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: #ngemut #kontol segede itu ... terus #crot di mulut .... beuh ... kenikmatan duniawi ya gays ... #gay #coli #bahan coli\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"Terkadang kita harus terpaksa senyum disaat hati tak bisa untuk tersenyum. Bukan munafik, melainkan hanya ingin terlihat baik2 saja. :)'",0,0,0,0,0,0,0,0,0,0,0,0
Dukungan anti hoax dan pilkada damai oleh warga kec.sukolilo sby,0,0,0,0,0,0,0,0,0,0,0,0
"USER Tirulah GD. Menghargai pemeluk Kristiani bukan berarti menerima penjajahan bangsa Eropa Barat terhadap negeri kita. Walau saya yg khatam sejarah Romawi Barat &amp;Romawi Timur hingga kekaisaran Byzantium tahu benar, Kristen ini adh upaya p",0,0,0,0,0,0,0,0,0,0,0,0
"USER Nah. Buaya aja ditunggu :"")'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Program yahudi agar islam di Indonesia tidak memperjuangkan palestina',0,0,0,0,0,0,0,0,0,0,0,0
Alhamdulillah ikhtiar kita bersama untuk menjadikan Rinjani sebagai Geopark Dunia terwujud tahun ini.,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Baru jd calon legislatif aja udah budek &amp; ngawur, kebayang ntar kl dah jd \xf0\x9f\xa4\x94\xf0\x9f\x98\x84'",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER Bani kampret mah udah sering pengecut nya, nah klo gagah berani itu Ahok.'",1,1,0,1,0,0,0,0,1,0,1,0
USER Berarti fix ...elu dungu chic.',1,1,1,0,0,0,0,0,1,1,0,0
SUMBER DAYA ALAM INDONESIA HARUS KITA MILIKI SEPENUHNYA JANGAN SAMPAI ASING MEREBUTNYA',0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Donatur pak jokowi mulai hijrah ke prabowo. Dana pensiunan terancam dipakai nyapres. wakwawww dukung perppu ormas,1,0,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER Anjir mainan jaaman sd \xf0\x9f\x91\x8c',0,1,0,0,0,0,0,0,0,0,0,0
"USER Klo tiap ganti presiden cari simpati dgn cara nambah cuti, naikkan gaji dan THR PNS mau jadi apa negara kita 5 tahun ke depan. Katanya krisis? #jokowi makin kelihatan lucunya'",1,0,1,0,0,0,0,0,1,1,0,0
"RT USER: USER ""HMM GA JADI""\n\nAH GUE NGAKAK KAMPRET :('",0,1,0,0,0,0,0,0,0,0,0,0
"Prabowo : elite politik kita goblog, bermental maling.\nFadli : Pemimpin planga-plongo\n\nAnak buah dan junjungannya sama saja. Klu ngomong selalu abu2.\nTak mau tunjuk siapa elite itu.\nSemua orang juga bisa ngomong dengan tdk ada arah dan tujuan.'",1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER Yg ideal sih itu. Tp tdk menutup buat si jd Presiden Dunia khayal,0,0,0,0,0,0,0,0,0,0,0,0
USER Big applause for this rezim \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\nKeren banget sampe punya kantor polisi bersama.. Baru ada di rezim ini logh.. nanti kira2 mau buat pangkalan militer be,0,0,0,0,0,0,0,0,0,0,0,0
Presiden Minta Promosi Asian Games 2018 Ditingkatkan,0,0,0,0,0,0,0,0,0,0,0,0
USER Gak ada gunanya berdebat...klo tujuannya semata mata hanya ingin mempengaruhi citra menjadi baik atau buruk..baik dan buruk itu bukan pakai bacot..hanya setanlah yg mengucapkan kebencian agar orang terpengaruh...muak lihat tingkah polah mereka..',0,1,0,0,0,0,0,0,0,0,0,0
"FPI: Pendukung Ahok kalah jumlah, dengan izin Allah kita gusur Gubernur koruptor dan penista agama URL",1,0,0,1,1,0,0,0,0,0,0,1
#IndonesiaKuasaiFreeport turut berbahagia untuk hal ini. Dan semoga divestasi saham ini berlanjut ke perusahaan2 tambang asing lainnya',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Apa sih yg ga mau dikuasai oleh onta pengecut itu? Pasti ada aja hub nya....',1,1,1,0,0,0,0,0,1,1,0,0
"Dikira orang yang liat tulisan itu bakal bilang ""hahahaha yaampun kreatif banget sih bikin bom takjil padahal habis ada bbrp bom yang meledak kemarin""?'",0,0,0,0,0,0,0,0,0,0,0,0
"3. Berpegang teguh kepada etika kewartawanan, berteraskan Rukun Negara dan Perlembagaan Malaysia, menjunjung ajaran agama dan menjaga nilai serta adab budaya masyarakat.",0,0,0,0,0,0,0,0,0,0,0,0
USER Wwkkw tae gua krn terlalu sering pake alesan mens jadi ditanya kok mens mulu sih',0,1,0,0,0,0,0,0,0,0,0,0
RT USER Nanti kalau Pak Prabowo jadi presiden sikap si pendekar 1 kuping ini akan berubah haluan.,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER USER USER Cebong dongo model ente yang punya IQ 200 dan kebanyakan berendem dikolam butek mana tahu soal masalah ibadah ??\nWong sudah jelas syetan itu satu2 mahluk pembangkang ciptaan tuhan dan sif,1,1,1,0,0,0,0,0,1,1,0,0
Masa Sby Ada Istilah BLT : ( Bantuan Langsung Tunai ); Kekinian yang terbaru namanya BLL : ( Bantuan Langsung Lempar )ð???,0,0,0,0,0,0,0,0,0,0,0,0
Amerika Latin gila tiket Piala Dunia\n\nURL URL,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Tapi anda tetap tidak bisa menafikkan fakta bahwa ""dakwah"" yg ngajak orang memerangi orang lain itu ada. Dan itu sudah terjadi sejak era bom bali. Bukan hny yg trjd kmrn di surabaya saja.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Orang katolik d flores timur menyebut memanggil Allah/Bapa dengan sebutan Allah/Bapa Rera Wulan Tanahekan (rera=matahari, wulan=bulan, tanahekan=bumi)'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER Kasian ya kacung tetap kacung anies sandi,1,1,0,1,0,0,0,0,1,0,1,0
"USER Ngewe lg yu,'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER KPK nya Bubarkan saja.. Di gaji dr uang rakyat hanya untuk menjadi pemain dagelan lenong bocah...,1,0,0,1,0,0,0,0,1,0,0,1
"Pilih Cawapres, Jokowi Disarankan Pertimbangkan Arus Populisme Islam",0,0,0,0,0,0,0,0,0,0,0,0
rp haneul kek tai lu pada.yang on retweet',1,1,1,0,0,0,0,0,1,1,0,0
"Walaipun otak lu sinting, urat malu lu putus, tapi gue tetep sayang kth jjk aja hehe. Gadeng gue sayang lo kok\xe2\x99\xa1 #HappyIRENEDay URL",0,1,0,0,0,0,0,0,0,0,0,0
USER Bajingan la bukan banjingan',0,1,0,0,0,0,0,0,0,0,0,0
"Budaya dan seni tidak bisa diartikan dengan kata-kata, tapi bisa dirasakan.; ; #KeluargaMelanesia #Samoa #Vanuatu #Papua #Maluku",0,0,0,0,0,0,0,0,0,0,0,0
"Buat orang yang duduk 5 deret sebelah kiri gue di C17, mungkin C20-C25, Planet Hollywood, Gatsu. \nKalian kampungan asli.\nKomen mulu sepanjang film.'",1,1,0,1,0,0,0,0,1,0,1,0
"A orangnya rendah hati, pemalu sekaligus perfeksionis",0,0,0,0,0,0,0,0,0,0,0,0
Masa sih sampe segitunya ma hestek?,0,0,0,0,0,0,0,0,0,0,0,0
Kecerdasan SBY bermain dua kaki. Di depan publik SBY bergabung di KMP mengusung Prabowo - Hatta. Di belakang SBY koalisi dgn Jend Merah,1,0,1,0,0,0,0,0,1,1,0,0
"Met pagi pak USER , udah ngertikan ; #2019GantiPresiden ?",1,0,1,0,0,0,0,0,1,1,0,0
RT USER: USER Klo lo makin tua makin tai',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER Amit amit jabang bayi dopinadoh minggato setan gombel setan banci sko TL',1,1,1,0,0,0,0,1,0,1,0,0
USER Anjir ngakak :(',0,1,0,0,0,0,0,0,0,0,0,0
rp haneul hobi ngocok memek pake terong.yang on retweet',0,1,0,0,0,0,0,0,0,0,0,0
"USER Gua jg njir tp ntar gua mikir lg, pengen rasain eue nya huehue apa kah aku kawin sj? hm'",0,1,0,0,0,0,0,0,0,0,0,0
"USER Adikku, USER\n\nAtas nama kemanusiaan dan kewarasan, hentikanlah kebencianmu pada asing aseng.\n\nMereka sudah bergerak, kamu cuman bisa kafirin sesama manusia setiap hari.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Jancuk! Yang penting pernah membuat bahagia ya~',0,1,0,0,0,0,0,0,0,0,0,0
"Jika dia tak menyukai kekuranganmu ,,,menjauh dan lupakanlah dia,,,tu berarti dia hanya isengin titit kamu doang,,,,\nBiarlah om yg menemanimu saat terpingkal,,,\n\n#hahajaaha'",0,1,0,0,0,0,0,0,0,0,0,0
Siap merapat. ; ; Cc USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
"Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; ; #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; #JombanGemerlap; USER; USER; USER; USER; USER; USER; USER",0,0,0,0,0,0,0,0,0,0,0,0
Dengan tuduhan Cina membawa Flakka ke Indonesia utk merusak generasi muda Indonesia.,1,0,0,1,0,1,0,0,0,0,1,0
"RT USER: Assalamu'alaykum ,Met Pagi Sobat , Satukan Suara Utk Ganti Rezim Ganti Presiden Melalui PILKADA 27Juni 2018 &amp; PILPRES 2019 ; Pilih Paslon Usungan Dr Partai"" Idealis Bermartabat ; ; #EraMas Utk SUMUT1; #MbangunJatengMuktiBareng Utk J",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Jdi wowo presidennya tv one, makanya yg diundang slalu pentolan para kampret dan gembel warnet.. Hahaa'",1,1,0,1,0,0,0,0,1,0,1,0
USER gue ga level sama eue onlen',0,0,0,0,0,0,0,0,0,0,0,0
"USER Hanya kaum onta &amp; para org"" tolol yg masih mencintai orde babi'",1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER USER Memang tdk bisa dipungkiri lg bahwa PKI di Indonesia msh ada,PKI ada lah Musuh besar Islam,benar Surat PKI Thn 1953 sebut ISLAM ada lah Agama Ara Umat Islam Indonesia jgn terpropokasi dgn ada nya wacana okn",0,0,0,0,0,0,0,0,0,0,0,0
USER banyak cina yang pilih jokowi jadi aku pilih bowo aja',0,0,0,0,0,0,0,0,0,0,0,0
"8. Presiden USER: Mulai dari kira-kira pembukaan seperti apa, pertandingannya seperti apa hingga penutupannya. Juga kesiapan atlet-atlet kita yang akan berlaga di #AsianGames2018 #JokowiPacuPromosiAsianGames #YukPromosikanAsianGames18",0,0,0,0,0,0,0,0,0,0,0,0
USER Mba mbak kunti',0,0,0,0,0,0,0,0,0,0,0,0
Mantap programnya #asyik #Asyikm3nang,0,0,0,0,0,0,0,0,0,0,0,0
Segerombolan tentera rejim junta tak boleh tembak seorang Commando Amerika. Bapak bangang. Lepas tu kena tembak goyang2 badan.',0,0,0,0,0,0,0,0,0,0,0,0
USER gembel belajar besok un //',0,1,0,0,0,0,0,0,0,0,0,0
USER Captain! Saya Tae Ganteng dari Garam Menjawab USER',0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Prabowo ini sampah gak ada gunanya buat bangsa ini. Amien Rais juga. URL,1,0,1,0,0,0,0,0,1,1,0,0
Coba loe larang Atheist Republic menista menodai melecekan memperkosa ajaran agama loe ? Hahaha mana loe \nsanggup adu\nargumen dgn generasi sains canggi dunia ? TUHAN AJA mereka tdk akui . Dasar melayu goblok',1,1,0,1,0,1,0,0,0,0,1,0
USER USER USER Ya nggak lah...\nYg ada Sunter gading Kemayoran banjir kencing onta..\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
RT USER USER Ya kalo kalian kan jadi jongos nya sipit,1,1,0,1,0,1,0,0,0,0,1,0
USER bener tu biar jokowi ingat dan semangat gebuk pki yg mau muncul,1,0,0,1,0,1,0,0,0,0,1,0
"USER USER Rezim pembohong. Kirain 51% itu uda positif di tangan. Ternyata baru kesepakatan awal. Dan itu non-binding, alias tak mengikat. Semprulllll....'",1,1,0,1,0,0,0,0,1,0,1,0
USER Bukann kristen jugaa.. \n\nGakuadh hatiku\xf0\x9f\x92\x94',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Gw mah tetep anti cina...gara gara gw ngga bisa sipit dan putih kayak mereka...wkwkwk',0,0,0,0,0,0,0,0,0,0,0,0
Panwaslu Padang Tegaskan Perusakan Atribut Pilkada Masuk Ranah Pilkada,0,0,0,0,0,0,0,0,0,0,0,0
USER Cebong mana cebong cm melayu Indonesia yg bodoh mau di bodohi cina ttg demokrasi,1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Tolong pak dokter bantu periksa, kira-kira penyakit apa yg diderita oleh pak polisi, kenapa kok sama tulisan #2019GantiPresiden alergi... Dimedan juga katanya begitu, mungkin ini wabah khusus yg diderita para polisi kita...please...",1,0,0,1,0,0,0,0,1,0,1,0
USER Kalau mau berpolitik ya mundur aja dulu dari posisi panglima. Or Jokowi ganti aja!,1,0,1,0,0,0,0,0,1,1,0,0
"USER Udah culun nih serigala margonda, payah!'",1,1,1,0,0,0,0,0,1,1,0,0
"USER USER Yg paling waras cuma kambing jantan kayaknya, yg laen ampas kalo kata admin \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
"'mau crita anjir sedih banget'\n'iya crita aja didengerin kok' \n'iya masa ya.......'\n'LAH SAMA'\n\nujung ujungnya dia yg crita, aku yg dengerin :)""",0,1,0,0,0,0,0,0,0,0,0,0
"Ki gila P: Saya Titisan JAYABAYA, RI hrs kembali ke UUD45! USIR CINA USER USER USER USER",1,0,0,1,0,1,0,0,0,0,0,1
"USER Mungkin perlu juga di ikuti agama lain katolik nusantara, budha nusantara, hindu nusantara. Terakhir syiah nusantara agar beda dengan syiah sesungguhnya di iran.agar liberal dan syiah mendapat pengakuan.'",0,0,0,0,0,0,0,0,0,0,0,0
USER Buang barang2 made in china lu orang.',0,0,0,0,0,0,0,0,0,0,0,0
"Gw ngerti kalo abang gw mau ngobrolin ini udah ngumpulin keberanian dulu sampe agak gemeter pas ngomonginnya. Bukannya gw mau ngejelekin status janda atau gimana, tapi di lingkaran pekerjaan ortu gw sangat menjungjung tinggi budaya timur.",0,0,0,0,0,0,0,0,0,0,0,0
"Dalam dua hari terakhir, Keuskupan Surabaya meminta saya untuk ikut mendampingi kaum muda Katolik. Mereka disiapin jadi kader #pemimpinmilenial'",0,0,0,0,0,0,0,0,0,0,0,0
USER Anjir covernya sama wkwk',0,1,0,0,0,0,0,0,0,0,0,0
Ganyang PKI ber IQ 200 URL,1,0,0,1,0,1,0,0,0,0,0,1
RT USER: Prabowo Subianto Gagal maju URL,1,0,1,0,0,0,0,0,1,1,0,0
"Dulu, seumur hidup gue gak pernah ngeliat kecoa terbang. Beberapa lama kemudian, untuk pertama kalinya gue liat kecoa terbang di depan mata gue. Dan semenjak itu gue jadi sering ngeliat kecoa terbang. Dan gue takut kalo mereka terbang. Bangke.'",0,1,0,0,0,0,0,0,0,0,0,0
Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER USER USER Indeks demokrasi menurun pegimana dengan indeks Komunis/PKI dan Otoritarianisme?,1,0,0,1,0,1,0,0,0,0,1,0
Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US,1,0,0,1,0,1,0,0,0,0,1,0
"USER Saya ngeri om bud kalo si wowok jadi RI1.. bisa2 UU MD3 bakal ditanda-tanganin sama wowok.. wong yang paling gencar mau nge-sah-in MD3 si FZ.. bisa2 wowok kepilih.. bakalan disah-kan UU yang lain, dimana UU tersebut semakin menguatkan po",0,0,0,0,0,0,0,0,0,0,0,0
Yooa juga cantik banget edan.',0,1,0,0,0,0,0,0,0,0,0,0
Sitip gabisa balik kalo gini',0,0,0,0,0,0,0,0,0,0,0,0
Why the hell do people bother with other's religion sih heran mau orang teis mau ateis ya suka-suka lah sabodo lak nek pek ngurus yo dadio gusti rono lo like aku gasuka ateis garis keras tapi aku juga gasuka teis garis keras like please know your fuggin,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Silit bau jigong',0,1,0,0,0,0,0,0,0,0,0,0
"USER Medokan ndi? Ga ngerti aku yoan.\n\nMAKANE, mama ku macak budek nek aku jalok sangu \xf0\x9f\x98\xad'",0,1,0,0,0,0,0,0,0,0,0,0
"PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL",1,1,0,1,0,0,0,0,1,0,1,0
RT USER iya-iya hidup nabi jokowi as,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Emng ada mas? Ga usah lah jgn ikut2 kubu seberang, tanggapan kita soal pernyataan RG sebatas ngasih gambaran betapa inkonsistennya kaum amukan.; ; Klo teman non muslim yg ingin menuntut keadilan ats tindak hukum penistaan Agama, sy lb",0,0,0,0,0,0,0,0,0,0,0,0
"Sam Aliano Presiden, Seluruh Rakyat Indonesia Umrah Gratis",0,0,0,0,0,0,0,0,0,0,0,0
